questionId,type,question,answer,question_file,answer_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fixation_fixate.started,fixation_placeholder.started,fixation_placeholder.keys,fixation_placeholder.rt,wait_duration,fixation_prepare.started,static_prepare.started,fixation_prepare.stopped,fixation_question.started,question_voice.started,duration_voice.started,choice.started,choice.keys,choice.rt,fixation_wait.started,static_wait.started,fixation_wait.stopped,fixation_answer.started,answer_voice.started,fixation_satisfaction.started,fixation_answer.stopped,mic.started,fixation_satisfaction.stopped,mic.stopped,mic.clip,participant,session,date,expName,psychopyVersion,frameRate,
GE_69,Geography,What is the least populus city in the world?,Vatican City,GE_01_q.ogg,GE_01_a.ogg,0,0,0,293,12.196051558014005,12.196051558014005,space,0.9358844649977982,6,13.163202584953979,0.013170698075555265,15.158202782040462,15.158202782040462,15.170361827655386,17.772884417620176,17.759896670933813,d,1.0818466709461063,19.00639561295975,0.003747676033526659,25.007990904035978,25.007990904035978,25.020852234625877,25.882329624029808,25.886032124981284,6.891252005007118,28.87168009998277,11.107966832933016,/Users/yanivabir/Files/ShohamyLab/curiosity_motivation/energizing_pupil/energizing_pupil1/data/091097_b0_1_2023-02-25_09h36.23.777_mic_recorded/recording_mic_2023-02-25_09h36.48.643.wav,091097,001,2023-02-25_09h36.23.777,b0_1,2022.2.5,None,
AR_45,Art,"What road, which names a 2002 film, divides Wayne County from affluent Oakland and Maycomb Counties?",8 Mile Road,AR_01_q.ogg,AR_01_a.ogg,0,1,1,119,30.939815458958037,30.939815458958037,space,3.763222245965153,6,34.726194881950505,0.017755607957951725,36.729187023011036,36.729187023011036,36.742302278700905,40.59810670366666,40.58485787501559,g,0.1186655459459871,,,,,,,,,,,/Users/yanivabir/Files/ShohamyLab/curiosity_motivation/energizing_pupil/energizing_pupil1/data/091097_b0_1_2023-02-25_09h36.23.777_mic_recorded/recording_mic_2023-02-25_09h36.59.326.wav,091097,001,2023-02-25_09h36.23.777,b0_1,2022.2.5,None,
,,,,,,,,,,41.60756151902024,41.60756151902024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
