questionId,type,question,answer,question_file,answer_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fixation_fixate.started,fixation_placeholder.started,fixation_placeholder.keys,fixation_placeholder.rt,wait_duration,fixation_prepare.started,static_prepare.started,fixation_prepare.stopped,fixation_question.started,question_voice.started,duration_voice.started,choice.started,choice.keys,choice.rt,fixation_wait.started,static_wait.started,fixation_wait.stopped,fixation_answer.started,answer_voice.started,fixation_satisfaction.started,fixation_answer.stopped,mic.started,fixation_satisfaction.stopped,mic.stopped,mic.clip,participant,session,date,expName,psychopyVersion,frameRate,
GE_09,Geography,On what namesake Asian island are the first Homo erectus fossils found?,Java,GE_01_q.ogg,GE_01_a.ogg,0,0,0,233,15.886951172957197,15.886951172957197,space,0.9529448999091983,9,16.87385038996581,0.013715533073991537,18.868728521978483,18.868728521978483,18.881453538608426,21.486146226587394,21.472940814914182,d,2.3300927550299093,23.817365720984526,0.0045010700123384595,32.82164236193057,32.82164236193057,32.83394676057311,33.69389593799133,35.26522830093745,9.89854667102918,36.7658236179268,14.450714436010458,/Users/yanivabir/Files/ShohamyLab/curiosity_motivation/energizing_pupil/energizing_pupil1/data/917158_b0_1_2023-02-24_16h01.10.523_mic_recorded/recording_mic_2023-02-24_16h01.40.076.wav,917158,001,2023-02-24_16h01.10.523,b0_1,2022.2.5,None,
