questionId,type,question,answer,question_file,answer_file,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fixation_fixate.started,fixation_placeholder.started,fixation_placeholder.keys,fixation_placeholder.rt,wait_duration,fixation_prepare.started,static_prepare.started,fixation_prepare.stopped,fixation_question.started,question_voice.started,duration_voice.started,choice.started,choice.keys,choice.rt,fixation_wait.started,static_wait.started,fixation_wait.stopped,fixation_answer.started,answer_voice.started,fixation_satisfaction.started,fixation_answer.stopped,mic.started,fixation_satisfaction.stopped,mic.stopped,mic.clip,participant,session,date,expName,psychopyVersion,frameRate,
GE_23,Geography,What U.S. state has the slogan "Native America" on its license plates?,Oklahoma,GE_01_q.ogg,GE_01_a.ogg,0,0,0,247,14.81536258792039,14.81536258792039,space,0.7675780759891495,3,15.620728594018146,0.015718768001534045,17.616932997014374,17.616932997014374,17.62899908965143,20.232145038611876,20.47774029301945,d,1.3532985839992762,21.843933676951565,0.004511576960794628,24.845428165979683,24.845428165979683,24.858361719587506,25.711096975021064,29.475876315962523,3.893082386930473,29.482818022952415,10.633948612958193,/Users/yanivabir/Files/ShohamyLab/curiosity_motivation/energizing_pupil/energizing_pupil1/data/282107_b0_1_2023-02-25_09h44.22.378_mic_recorded/recording_mic_2023-02-25_09h44.47.334.wav,282107,001,2023-02-25_09h44.22.378,b0_1,2022.2.5,None,
,,,,,,,,,,33.30243022402283,33.30243022402283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
